location,station_name,country,j.date,temp,year.true,year.modify,complete,date,month,week,day
nipigon,CAMERON FALLS (AUT),ca,140,4.536666667,2008,2008,1,5/20/2008,5,20,20
nipigon,CAMERON FALLS (AUT),ca,141,4.635833333,2008,2008,1,5/21/2008,5,20,21
nipigon,CAMERON FALLS (AUT),ca,142,4.548333333,2008,2008,1,5/22/2008,5,20,22
nipigon,CAMERON FALLS (AUT),ca,143,4.48,2008,2008,1,5/23/2008,5,20,23
nipigon,CAMERON FALLS (AUT),ca,144,4.7025,2008,2008,1,5/24/2008,5,20,24
nipigon,CAMERON FALLS (AUT),ca,145,4.930833333,2008,2008,1,5/25/2008,5,20,25
nipigon,CAMERON FALLS (AUT),ca,146,4.844166667,2008,2008,1,5/26/2008,5,20,26
nipigon,CAMERON FALLS (AUT),ca,147,4.981666667,2008,2008,1,5/27/2008,5,21,27
nipigon,CAMERON FALLS (AUT),ca,148,5.026666667,2008,2008,1,5/28/2008,5,21,28
nipigon,CAMERON FALLS (AUT),ca,149,5.1,2008,2008,1,5/29/2008,5,21,29
nipigon,CAMERON FALLS (AUT),ca,150,5.161666667,2008,2008,1,5/30/2008,5,21,30
nipigon,CAMERON FALLS (AUT),ca,151,5.105833333,2008,2008,1,5/31/2008,5,21,31
nipigon,CAMERON FALLS (AUT),ca,152,5.264166667,2008,2008,1,6/1/2008,6,21,1
nipigon,CAMERON FALLS (AUT),ca,153,5.516666667,2008,2008,1,6/2/2008,6,21,2
nipigon,CAMERON FALLS (AUT),ca,154,5.675833333,2008,2008,1,6/3/2008,6,22,3
nipigon,CAMERON FALLS (AUT),ca,155,5.815833333,2008,2008,1,6/4/2008,6,22,4
nipigon,CAMERON FALLS (AUT),ca,156,5.755833333,2008,2008,1,6/5/2008,6,22,5
nipigon,CAMERON FALLS (AUT),ca,157,6.131666667,2008,2008,1,6/6/2008,6,22,6
nipigon,CAMERON FALLS (AUT),ca,158,6.5875,2008,2008,1,6/7/2008,6,22,7
nipigon,CAMERON FALLS (AUT),ca,159,6.765,2008,2008,1,6/8/2008,6,22,8
nipigon,CAMERON FALLS (AUT),ca,160,7.106666667,2008,2008,1,6/9/2008,6,22,9
nipigon,CAMERON FALLS (AUT),ca,161,7.618333333,2008,2008,1,6/10/2008,6,23,10
nipigon,CAMERON FALLS (AUT),ca,162,7.473333333,2008,2008,1,6/11/2008,6,23,11
nipigon,CAMERON FALLS (AUT),ca,163,7.445833333,2008,2008,1,6/12/2008,6,23,12
nipigon,CAMERON FALLS (AUT),ca,164,7.486666667,2008,2008,1,6/13/2008,6,23,13
nipigon,CAMERON FALLS (AUT),ca,165,7.5475,2008,2008,1,6/14/2008,6,23,14
nipigon,CAMERON FALLS (AUT),ca,166,7.625,2008,2008,1,6/15/2008,6,23,15
nipigon,CAMERON FALLS (AUT),ca,167,7.5475,2008,2008,1,6/16/2008,6,23,16
nipigon,CAMERON FALLS (AUT),ca,168,7.675,2008,2008,1,6/17/2008,6,24,17
nipigon,CAMERON FALLS (AUT),ca,169,7.461666667,2008,2008,1,6/18/2008,6,24,18
nipigon,CAMERON FALLS (AUT),ca,170,7.6575,2008,2008,1,6/19/2008,6,24,19
nipigon,CAMERON FALLS (AUT),ca,171,8.029166667,2008,2008,1,6/20/2008,6,24,20
nipigon,CAMERON FALLS (AUT),ca,172,8.255833333,2008,2008,1,6/21/2008,6,24,21
nipigon,CAMERON FALLS (AUT),ca,173,8.644166667,2008,2008,1,6/22/2008,6,24,22
nipigon,CAMERON FALLS (AUT),ca,174,9.0975,2008,2008,1,6/23/2008,6,24,23
nipigon,CAMERON FALLS (AUT),ca,175,9.1075,2008,2008,1,6/24/2008,6,25,24
nipigon,CAMERON FALLS (AUT),ca,176,9.393333333,2008,2008,1,6/25/2008,6,25,25
nipigon,CAMERON FALLS (AUT),ca,177,9.678333333,2008,2008,1,6/26/2008,6,25,26
nipigon,CAMERON FALLS (AUT),ca,178,9.871666667,2008,2008,1,6/27/2008,6,25,27
nipigon,CAMERON FALLS (AUT),ca,179,9.69,2008,2008,1,6/28/2008,6,25,28
nipigon,CAMERON FALLS (AUT),ca,180,10.02333333,2008,2008,1,6/29/2008,6,25,29
nipigon,CAMERON FALLS (AUT),ca,181,10.44083333,2008,2008,1,6/30/2008,6,25,30
nipigon,CAMERON FALLS (AUT),ca,182,10.325,2008,2008,1,7/1/2008,7,26,1
nipigon,CAMERON FALLS (AUT),ca,183,10.615,2008,2008,1,7/2/2008,7,26,2
nipigon,CAMERON FALLS (AUT),ca,184,11.06833333,2008,2008,1,7/3/2008,7,26,3
nipigon,CAMERON FALLS (AUT),ca,185,11.00333333,2008,2008,1,7/4/2008,7,26,4
nipigon,CAMERON FALLS (AUT),ca,186,11.12916667,2008,2008,1,7/5/2008,7,26,5
nipigon,CAMERON FALLS (AUT),ca,187,11.43333333,2008,2008,1,7/6/2008,7,26,6
nipigon,CAMERON FALLS (AUT),ca,188,11.5725,2008,2008,1,7/7/2008,7,26,7
nipigon,CAMERON FALLS (AUT),ca,189,12.14916667,2008,2008,1,7/8/2008,7,27,8
nipigon,CAMERON FALLS (AUT),ca,190,11.9275,2008,2008,1,7/9/2008,7,27,9
nipigon,CAMERON FALLS (AUT),ca,191,12.33083333,2008,2008,1,7/10/2008,7,27,10
nipigon,CAMERON FALLS (AUT),ca,192,12.51083333,2008,2008,1,7/11/2008,7,27,11
nipigon,CAMERON FALLS (AUT),ca,193,12.4725,2008,2008,1,7/12/2008,7,27,12
nipigon,CAMERON FALLS (AUT),ca,194,12.71166667,2008,2008,1,7/13/2008,7,27,13
nipigon,CAMERON FALLS (AUT),ca,195,12.79583333,2008,2008,1,7/14/2008,7,27,14
nipigon,CAMERON FALLS (AUT),ca,196,12.90583333,2008,2008,1,7/15/2008,7,28,15
nipigon,CAMERON FALLS (AUT),ca,197,12.89583333,2008,2008,1,7/16/2008,7,28,16
nipigon,CAMERON FALLS (AUT),ca,198,13.2275,2008,2008,1,7/17/2008,7,28,17
nipigon,CAMERON FALLS (AUT),ca,199,13.38583333,2008,2008,1,7/18/2008,7,28,18
nipigon,CAMERON FALLS (AUT),ca,200,13.715,2008,2008,1,7/19/2008,7,28,19
nipigon,CAMERON FALLS (AUT),ca,201,14.09833333,2008,2008,1,7/20/2008,7,28,20
nipigon,CAMERON FALLS (AUT),ca,202,14.02833333,2008,2008,1,7/21/2008,7,28,21
nipigon,CAMERON FALLS (AUT),ca,203,14.44833333,2008,2008,1,7/22/2008,7,29,22
nipigon,CAMERON FALLS (AUT),ca,204,14.7675,2008,2008,1,7/23/2008,7,29,23
nipigon,CAMERON FALLS (AUT),ca,205,14.90416667,2008,2008,1,7/24/2008,7,29,24
nipigon,CAMERON FALLS (AUT),ca,206,15.16416667,2008,2008,1,7/25/2008,7,29,25
nipigon,CAMERON FALLS (AUT),ca,207,15.18583333,2008,2008,1,7/26/2008,7,29,26
nipigon,CAMERON FALLS (AUT),ca,208,15.505,2008,2008,1,7/27/2008,7,29,27
nipigon,CAMERON FALLS (AUT),ca,209,15.2125,2008,2008,1,7/28/2008,7,29,28
nipigon,CAMERON FALLS (AUT),ca,210,15.37083333,2008,2008,1,7/29/2008,7,30,29
nipigon,CAMERON FALLS (AUT),ca,211,15.84833333,2008,2008,1,7/30/2008,7,30,30
nipigon,CAMERON FALLS (AUT),ca,212,16.24083333,2008,2008,1,7/31/2008,7,30,31
nipigon,CAMERON FALLS (AUT),ca,213,16.61666667,2008,2008,1,8/1/2008,8,30,1
nipigon,CAMERON FALLS (AUT),ca,214,16.71666667,2008,2008,1,8/2/2008,8,30,2
nipigon,CAMERON FALLS (AUT),ca,215,17.0475,2008,2008,1,8/3/2008,8,30,3
nipigon,CAMERON FALLS (AUT),ca,216,17.21833333,2008,2008,1,8/4/2008,8,30,4
nipigon,CAMERON FALLS (AUT),ca,217,17.28166667,2008,2008,1,8/5/2008,8,31,5
nipigon,CAMERON FALLS (AUT),ca,218,17.2325,2008,2008,1,8/6/2008,8,31,6
nipigon,CAMERON FALLS (AUT),ca,219,17.18666667,2008,2008,1,8/7/2008,8,31,7
nipigon,CAMERON FALLS (AUT),ca,220,17.26583333,2008,2008,1,8/8/2008,8,31,8
nipigon,CAMERON FALLS (AUT),ca,221,17.34333333,2008,2008,1,8/9/2008,8,31,9
nipigon,CAMERON FALLS (AUT),ca,222,17.82583333,2008,2008,1,8/10/2008,8,31,10
nipigon,CAMERON FALLS (AUT),ca,223,17.99,2008,2008,1,8/11/2008,8,31,11
nipigon,CAMERON FALLS (AUT),ca,224,18.33666667,2008,2008,1,8/12/2008,8,32,12
nipigon,CAMERON FALLS (AUT),ca,225,18.56,2008,2008,1,8/13/2008,8,32,13
nipigon,CAMERON FALLS (AUT),ca,226,18.83833333,2008,2008,1,8/14/2008,8,32,14
nipigon,CAMERON FALLS (AUT),ca,227,18.9425,2008,2008,1,8/15/2008,8,32,15
nipigon,CAMERON FALLS (AUT),ca,228,19.03666667,2008,2008,1,8/16/2008,8,32,16
nipigon,CAMERON FALLS (AUT),ca,229,19.15416667,2008,2008,1,8/17/2008,8,32,17
nipigon,CAMERON FALLS (AUT),ca,230,19.29083333,2008,2008,1,8/18/2008,8,32,18
nipigon,CAMERON FALLS (AUT),ca,231,19.385,2008,2008,1,8/19/2008,8,33,19
nipigon,CAMERON FALLS (AUT),ca,232,19.07,2008,2008,1,8/20/2008,8,33,20
nipigon,CAMERON FALLS (AUT),ca,233,19.15333333,2008,2008,1,8/21/2008,8,33,21
nipigon,CAMERON FALLS (AUT),ca,234,19.36416667,2008,2008,1,8/22/2008,8,33,22
nipigon,CAMERON FALLS (AUT),ca,235,19.41166667,2008,2008,1,8/23/2008,8,33,23
nipigon,CAMERON FALLS (AUT),ca,236,19.30833333,2008,2008,1,8/24/2008,8,33,24
nipigon,CAMERON FALLS (AUT),ca,237,19.08666667,2008,2008,1,8/25/2008,8,33,25
nipigon,CAMERON FALLS (AUT),ca,238,18.75166667,2008,2008,1,8/26/2008,8,34,26
nipigon,CAMERON FALLS (AUT),ca,239,18.53916667,2008,2008,1,8/27/2008,8,34,27
nipigon,CAMERON FALLS (AUT),ca,240,18.11666667,2008,2008,1,8/28/2008,8,34,28
nipigon,CAMERON FALLS (AUT),ca,241,17.47666667,2008,2008,1,8/29/2008,8,34,29
nipigon,CAMERON FALLS (AUT),ca,242,16.99166667,2008,2008,1,8/30/2008,8,34,30
nipigon,CAMERON FALLS (AUT),ca,243,16.6025,2008,2008,1,8/31/2008,8,34,31
nipigon,CAMERON FALLS (AUT),ca,244,16.49083333,2008,2008,1,9/1/2008,9,34,1
nipigon,CAMERON FALLS (AUT),ca,245,16.5775,2008,2008,1,9/2/2008,9,35,2
nipigon,CAMERON FALLS (AUT),ca,246,16.565,2008,2008,1,9/3/2008,9,35,3
nipigon,CAMERON FALLS (AUT),ca,247,16.53,2008,2008,1,9/4/2008,9,35,4
nipigon,CAMERON FALLS (AUT),ca,248,16.24916667,2008,2008,1,9/5/2008,9,35,5
nipigon,CAMERON FALLS (AUT),ca,249,15.88083333,2008,2008,1,9/6/2008,9,35,6
nipigon,CAMERON FALLS (AUT),ca,250,15.73666667,2008,2008,1,9/7/2008,9,35,7
nipigon,CAMERON FALLS (AUT),ca,251,15.59666667,2008,2008,1,9/8/2008,9,35,8
nipigon,CAMERON FALLS (AUT),ca,252,15.41833333,2008,2008,1,9/9/2008,9,36,9
nipigon,CAMERON FALLS (AUT),ca,253,14.9975,2008,2008,1,9/10/2008,9,36,10
nipigon,CAMERON FALLS (AUT),ca,254,14.695,2008,2008,1,9/11/2008,9,36,11
nipigon,CAMERON FALLS (AUT),ca,255,14.6275,2008,2008,1,9/12/2008,9,36,12
nipigon,CAMERON FALLS (AUT),ca,256,14.54,2008,2008,1,9/13/2008,9,36,13
nipigon,CAMERON FALLS (AUT),ca,257,14.45416667,2008,2008,1,9/14/2008,9,36,14
nipigon,CAMERON FALLS (AUT),ca,258,14.50833333,2008,2008,1,9/15/2008,9,36,15
nipigon,CAMERON FALLS (AUT),ca,259,14.45333333,2008,2008,1,9/16/2008,9,37,16
nipigon,CAMERON FALLS (AUT),ca,260,14.50166667,2008,2008,1,9/17/2008,9,37,17
nipigon,CAMERON FALLS (AUT),ca,261,14.5,2008,2008,1,9/18/2008,9,37,18
nipigon,CAMERON FALLS (AUT),ca,262,14.285,2008,2008,1,9/19/2008,9,37,19
nipigon,CAMERON FALLS (AUT),ca,263,14.23333333,2008,2008,1,9/20/2008,9,37,20
nipigon,CAMERON FALLS (AUT),ca,264,14.19333333,2008,2008,1,9/21/2008,9,37,21
nipigon,CAMERON FALLS (AUT),ca,265,13.94166667,2008,2008,1,9/22/2008,9,37,22
nipigon,CAMERON FALLS (AUT),ca,266,13.83166667,2008,2008,1,9/23/2008,9,38,23
nipigon,CAMERON FALLS (AUT),ca,267,13.82583333,2008,2008,1,9/24/2008,9,38,24
nipigon,CAMERON FALLS (AUT),ca,268,13.78833333,2008,2008,1,9/25/2008,9,38,25
nipigon,CAMERON FALLS (AUT),ca,269,13.68833333,2008,2008,1,9/26/2008,9,38,26
nipigon,CAMERON FALLS (AUT),ca,270,13.55666667,2008,2008,1,9/27/2008,9,38,27
nipigon,CAMERON FALLS (AUT),ca,271,13.4625,2008,2008,1,9/28/2008,9,38,28
nipigon,CAMERON FALLS (AUT),ca,272,13.28166667,2008,2008,1,9/29/2008,9,38,29
nipigon,CAMERON FALLS (AUT),ca,273,13.0825,2008,2008,1,9/30/2008,9,39,30
nipigon,CAMERON FALLS (AUT),ca,274,12.95833333,2008,2008,1,10/1/2008,10,39,1
nipigon,CAMERON FALLS (AUT),ca,275,12.67166667,2008,2008,1,10/2/2008,10,39,2
nipigon,CAMERON FALLS (AUT),ca,276,12.41,2008,2008,1,10/3/2008,10,39,3
nipigon,CAMERON FALLS (AUT),ca,277,12.07,2008,2008,1,10/4/2008,10,39,4
nipigon,CAMERON FALLS (AUT),ca,278,11.78833333,2008,2008,1,10/5/2008,10,39,5
nipigon,CAMERON FALLS (AUT),ca,279,11.5575,2008,2008,1,10/6/2008,10,39,6
nipigon,CAMERON FALLS (AUT),ca,280,11.19083333,2008,2008,1,10/7/2008,10,40,7
nipigon,CAMERON FALLS (AUT),ca,281,11.02583333,2008,2008,1,10/8/2008,10,40,8
nipigon,CAMERON FALLS (AUT),ca,282,10.88916667,2008,2008,1,10/9/2008,10,40,9
nipigon,CAMERON FALLS (AUT),ca,283,10.7875,2008,2008,1,10/10/2008,10,40,10
nipigon,CAMERON FALLS (AUT),ca,284,10.6525,2008,2008,1,10/11/2008,10,40,11
nipigon,CAMERON FALLS (AUT),ca,285,10.57666667,2008,2008,1,10/12/2008,10,40,12
nipigon,CAMERON FALLS (AUT),ca,286,10.5575,2008,2008,1,10/13/2008,10,40,13
nipigon,CAMERON FALLS (AUT),ca,287,10.5975,2008,2008,1,10/14/2008,10,41,14
nipigon,CAMERON FALLS (AUT),ca,288,10.51333333,2008,2008,1,10/15/2008,10,41,15
nipigon,CAMERON FALLS (AUT),ca,289,10.46916667,2008,2008,1,10/16/2008,10,41,16
nipigon,CAMERON FALLS (AUT),ca,290,10.29,2008,2008,1,10/17/2008,10,41,17
nipigon,CAMERON FALLS (AUT),ca,291,10.11166667,2008,2008,1,10/18/2008,10,41,18
nipigon,CAMERON FALLS (AUT),ca,292,10.02333333,2008,2008,1,10/19/2008,10,41,19
nipigon,CAMERON FALLS (AUT),ca,293,10.0175,2008,2008,1,10/20/2008,10,41,20
nipigon,CAMERON FALLS (AUT),ca,294,9.930833333,2008,2008,1,10/21/2008,10,42,21
nipigon,CAMERON FALLS (AUT),ca,295,9.743333333,2008,2008,1,10/22/2008,10,42,22
nipigon,CAMERON FALLS (AUT),ca,296,9.514166667,2008,2008,1,10/23/2008,10,42,23
nipigon,CAMERON FALLS (AUT),ca,297,9.469166667,2008,2008,1,10/24/2008,10,42,24
nipigon,CAMERON FALLS (AUT),ca,298,9.31,2008,2008,1,10/25/2008,10,42,25
nipigon,CAMERON FALLS (AUT),ca,299,9.226666667,2008,2008,1,10/26/2008,10,42,26
nipigon,CAMERON FALLS (AUT),ca,300,9.096666667,2008,2008,1,10/27/2008,10,42,27
nipigon,CAMERON FALLS (AUT),ca,301,8.799166667,2008,2008,1,10/28/2008,10,43,28
nipigon,CAMERON FALLS (AUT),ca,302,8.504166667,2008,2008,1,10/29/2008,10,43,29
nipigon,CAMERON FALLS (AUT),ca,303,8.2025,2008,2008,1,10/30/2008,10,43,30
nipigon,CAMERON FALLS (AUT),ca,304,8.024166667,2008,2008,1,10/31/2008,10,43,31
nipigon,CAMERON FALLS (AUT),ca,305,7.9125,2008,2008,1,11/1/2008,11,43,1
nipigon,CAMERON FALLS (AUT),ca,306,7.635,2008,2008,1,11/2/2008,11,43,2
nipigon,CAMERON FALLS (AUT),ca,307,7.471666667,2008,2008,1,11/3/2008,11,43,3
nipigon,CAMERON FALLS (AUT),ca,308,7.444166667,2008,2008,1,11/4/2008,11,44,4
nipigon,CAMERON FALLS (AUT),ca,309,7.428333333,2008,2008,1,11/5/2008,11,44,5
nipigon,CAMERON FALLS (AUT),ca,310,7.409166667,2008,2008,1,11/6/2008,11,44,6
nipigon,CAMERON FALLS (AUT),ca,311,7.415,2008,2008,1,11/7/2008,11,44,7
nipigon,CAMERON FALLS (AUT),ca,312,7.346666667,2008,2008,1,11/8/2008,11,44,8
nipigon,CAMERON FALLS (AUT),ca,313,7.124166667,2008,2008,1,11/9/2008,11,44,9
nipigon,CAMERON FALLS (AUT),ca,314,6.695833333,2008,2008,1,11/10/2008,11,44,10
nipigon,CAMERON FALLS (AUT),ca,315,6.311666667,2008,2008,1,11/11/2008,11,45,11
nipigon,CAMERON FALLS (AUT),ca,316,6.0125,2008,2008,1,11/12/2008,11,45,12
nipigon,CAMERON FALLS (AUT),ca,317,5.9475,2008,2008,1,11/13/2008,11,45,13
nipigon,CAMERON FALLS (AUT),ca,318,5.8525,2008,2008,1,11/14/2008,11,45,14
nipigon,CAMERON FALLS (AUT),ca,319,5.735833333,2008,2008,1,11/15/2008,11,45,15
nipigon,CAMERON FALLS (AUT),ca,320,5.456666667,2008,2008,1,11/16/2008,11,45,16
nipigon,CAMERON FALLS (AUT),ca,321,5.17,2008,2008,1,11/17/2008,11,45,17
nipigon,CAMERON FALLS (AUT),ca,322,4.8375,2008,2008,1,11/18/2008,11,46,18
nipigon,CAMERON FALLS (AUT),ca,323,4.569166667,2008,2008,1,11/19/2008,11,46,19
nipigon,CAMERON FALLS (AUT),ca,324,4.26,2008,2008,1,11/20/2008,11,46,20
nipigon,CAMERON FALLS (AUT),ca,325,3.785833333,2008,2008,1,11/21/2008,11,46,21
nipigon,CAMERON FALLS (AUT),ca,326,3.3225,2008,2008,1,11/22/2008,11,46,22
nipigon,CAMERON FALLS (AUT),ca,327,2.989166667,2008,2008,1,11/23/2008,11,46,23
nipigon,CAMERON FALLS (AUT),ca,328,3.0225,2008,2008,1,11/24/2008,11,46,24
nipigon,CAMERON FALLS (AUT),ca,329,2.9025,2008,2008,1,11/25/2008,11,47,25
nipigon,CAMERON FALLS (AUT),ca,330,2.733333333,2008,2008,1,11/26/2008,11,47,26
nipigon,CAMERON FALLS (AUT),ca,331,2.6125,2008,2008,1,11/27/2008,11,47,27
nipigon,CAMERON FALLS (AUT),ca,332,2.553333333,2008,2008,1,11/28/2008,11,47,28
nipigon,CAMERON FALLS (AUT),ca,333,2.516666667,2008,2008,1,11/29/2008,11,47,29
nipigon,CAMERON FALLS (AUT),ca,334,2.4325,2008,2008,1,11/30/2008,11,47,30
nipigon,CAMERON FALLS (AUT),ca,335,2.3,2008,2008,1,12/1/2008,12,47,1
nipigon,CAMERON FALLS (AUT),ca,336,2.138333333,2008,2008,1,12/2/2008,12,48,2
nipigon,CAMERON FALLS (AUT),ca,337,2.154166667,2008,2008,1,12/3/2008,12,48,3
nipigon,CAMERON FALLS (AUT),ca,338,2.054166667,2008,2008,1,12/4/2008,12,48,4
nipigon,CAMERON FALLS (AUT),ca,339,1.706666667,2008,2008,1,12/5/2008,12,48,5
nipigon,CAMERON FALLS (AUT),ca,340,1.474166667,2008,2008,1,12/6/2008,12,48,6
nipigon,CAMERON FALLS (AUT),ca,341,1.478333333,2008,2008,1,12/7/2008,12,48,7
nipigon,CAMERON FALLS (AUT),ca,342,1.395,2008,2008,1,12/8/2008,12,48,8
nipigon,CAMERON FALLS (AUT),ca,343,1.328333333,2008,2008,1,12/9/2008,12,49,9
nipigon,CAMERON FALLS (AUT),ca,344,1.12,2008,2008,1,12/10/2008,12,49,10
nipigon,CAMERON FALLS (AUT),ca,345,0.845833333,2008,2008,1,12/11/2008,12,49,11
nipigon,CAMERON FALLS (AUT),ca,346,0.784166667,2008,2008,1,12/12/2008,12,49,12
nipigon,CAMERON FALLS (AUT),ca,347,0.755833333,2008,2008,1,12/13/2008,12,49,13
nipigon,CAMERON FALLS (AUT),ca,348,0.820833333,2008,2008,1,12/14/2008,12,49,14
nipigon,CAMERON FALLS (AUT),ca,349,0.716666667,2008,2008,1,12/15/2008,12,49,15
nipigon,CAMERON FALLS (AUT),ca,350,0.620833333,2008,2008,1,12/16/2008,12,50,16
nipigon,CAMERON FALLS (AUT),ca,351,0.593333333,2008,2008,1,12/17/2008,12,50,17
nipigon,CAMERON FALLS (AUT),ca,352,0.606666667,2008,2008,1,12/18/2008,12,50,18
nipigon,CAMERON FALLS (AUT),ca,353,0.519166667,2008,2008,1,12/19/2008,12,50,19
nipigon,CAMERON FALLS (AUT),ca,354,0.431666667,2008,2008,1,12/20/2008,12,50,20
nipigon,CAMERON FALLS (AUT),ca,355,0.383333333,2008,2008,1,12/21/2008,12,50,21
nipigon,CAMERON FALLS (AUT),ca,356,0.285,2008,2008,1,12/22/2008,12,50,22
nipigon,CAMERON FALLS (AUT),ca,357,0.1825,2008,2008,1,12/23/2008,12,51,23
nipigon,CAMERON FALLS (AUT),ca,358,0.1475,2008,2008,1,12/24/2008,12,51,24
nipigon,CAMERON FALLS (AUT),ca,359,0.1325,2008,2008,1,12/25/2008,12,51,25
nipigon,CAMERON FALLS (AUT),ca,360,0.075833333,2008,2008,1,12/26/2008,12,51,26
nipigon,CAMERON FALLS (AUT),ca,361,0.11,2008,2008,1,12/27/2008,12,51,27
nipigon,CAMERON FALLS (AUT),ca,362,0.1325,2008,2008,1,12/28/2008,12,51,28
nipigon,CAMERON FALLS (AUT),ca,363,0.09,2008,2008,1,12/29/2008,12,51,29
nipigon,CAMERON FALLS (AUT),ca,364,0.058333333,2008,2008,1,12/30/2008,12,52,30
nipigon,CAMERON FALLS (AUT),ca,365,0.035833333,2008,2008,1,12/31/2008,12,52,31
nipigon,CAMERON FALLS (AUT),ca,1,0.051666667,2009,2008,1,1/1/2009,1,52,1
nipigon,CAMERON FALLS (AUT),ca,2,0.035833333,2009,2008,1,1/2/2009,1,52,2
nipigon,CAMERON FALLS (AUT),ca,3,0.031,2009,2008,1,1/3/2009,1,52,3
nipigon,CAMERON FALLS (AUT),ca,4,0.054166667,2009,2008,1,1/4/2009,1,52,4
nipigon,CAMERON FALLS (AUT),ca,5,0.019,2009,2008,1,1/5/2009,1,52,5
nipigon,CAMERON FALLS (AUT),ca,6,0.028333333,2009,2008,1,1/6/2009,1,52,6
nipigon,CAMERON FALLS (AUT),ca,7,0.056666667,2009,2009,1,1/7/2009,1,1,7
nipigon,CAMERON FALLS (AUT),ca,8,0.048333333,2009,2009,1,1/8/2009,1,1,8
nipigon,CAMERON FALLS (AUT),ca,9,0.025166667,2009,2009,1,1/9/2009,1,1,9
nipigon,CAMERON FALLS (AUT),ca,10,0.034,2009,2009,1,1/10/2009,1,1,10
nipigon,CAMERON FALLS (AUT),ca,11,0.0575,2009,2009,1,1/11/2009,1,1,11
nipigon,CAMERON FALLS (AUT),ca,12,0.0285,2009,2009,1,1/12/2009,1,1,12
nipigon,CAMERON FALLS (AUT),ca,13,0.000166667,2009,2009,1,1/13/2009,1,1,13
nipigon,CAMERON FALLS (AUT),ca,14,0.002,2009,2009,1,1/14/2009,1,2,14
nipigon,CAMERON FALLS (AUT),ca,15,0.011,2009,2009,1,1/15/2009,1,2,15
nipigon,CAMERON FALLS (AUT),ca,16,0.014666667,2009,2009,1,1/16/2009,1,2,16
nipigon,CAMERON FALLS (AUT),ca,17,0.0375,2009,2009,1,1/17/2009,1,2,17
nipigon,CAMERON FALLS (AUT),ca,18,0.04,2009,2009,1,1/18/2009,1,2,18
nipigon,CAMERON FALLS (AUT),ca,19,0.038333333,2009,2009,1,1/19/2009,1,2,19
nipigon,CAMERON FALLS (AUT),ca,20,0.0525,2009,2009,1,1/20/2009,1,2,20
nipigon,CAMERON FALLS (AUT),ca,21,0.0775,2009,2009,1,1/21/2009,1,3,21
nipigon,CAMERON FALLS (AUT),ca,22,0.06,2009,2009,1,1/22/2009,1,3,22
nipigon,CAMERON FALLS (AUT),ca,23,0.0325,2009,2009,1,1/23/2009,1,3,23
nipigon,CAMERON FALLS (AUT),ca,24,0.031666667,2009,2009,1,1/24/2009,1,3,24
nipigon,CAMERON FALLS (AUT),ca,25,0.031333333,2009,2009,1,1/25/2009,1,3,25
nipigon,CAMERON FALLS (AUT),ca,26,0.031333333,2009,2009,1,1/26/2009,1,3,26
nipigon,CAMERON FALLS (AUT),ca,27,0.021333333,2009,2009,1,1/27/2009,1,3,27
nipigon,CAMERON FALLS (AUT),ca,28,0.042166667,2009,2009,1,1/28/2009,1,4,28
nipigon,CAMERON FALLS (AUT),ca,29,0.051666667,2009,2009,1,1/29/2009,1,4,29
nipigon,CAMERON FALLS (AUT),ca,30,0.020833333,2009,2009,1,1/30/2009,1,4,30
nipigon,CAMERON FALLS (AUT),ca,31,0.045,2009,2009,1,1/31/2009,1,4,31
nipigon,CAMERON FALLS (AUT),ca,32,0.056666667,2009,2009,1,2/1/2009,2,4,1
nipigon,CAMERON FALLS (AUT),ca,33,0.029166667,2009,2009,1,2/2/2009,2,4,2
nipigon,CAMERON FALLS (AUT),ca,34,0.027166667,2009,2009,1,2/3/2009,2,4,3
nipigon,CAMERON FALLS (AUT),ca,35,0.0295,2009,2009,1,2/4/2009,2,5,4
nipigon,CAMERON FALLS (AUT),ca,36,0.049166667,2009,2009,1,2/5/2009,2,5,5
nipigon,CAMERON FALLS (AUT),ca,37,0.0525,2009,2009,1,2/6/2009,2,5,6
nipigon,CAMERON FALLS (AUT),ca,38,0.068333333,2009,2009,1,2/7/2009,2,5,7
nipigon,CAMERON FALLS (AUT),ca,39,0.0625,2009,2009,1,2/8/2009,2,5,8
nipigon,CAMERON FALLS (AUT),ca,40,0.075833333,2009,2009,1,2/9/2009,2,5,9
nipigon,CAMERON FALLS (AUT),ca,41,0.0925,2009,2009,1,2/10/2009,2,5,10
nipigon,CAMERON FALLS (AUT),ca,42,0.11,2009,2009,1,2/11/2009,2,6,11
nipigon,CAMERON FALLS (AUT),ca,43,0.095,2009,2009,1,2/12/2009,2,6,12
nipigon,CAMERON FALLS (AUT),ca,44,0.1025,2009,2009,1,2/13/2009,2,6,13
nipigon,CAMERON FALLS (AUT),ca,45,0.11,2009,2009,1,2/14/2009,2,6,14
nipigon,CAMERON FALLS (AUT),ca,46,0.090833333,2009,2009,1,2/15/2009,2,6,15
nipigon,CAMERON FALLS (AUT),ca,47,0.1,2009,2009,1,2/16/2009,2,6,16
nipigon,CAMERON FALLS (AUT),ca,48,0.1025,2009,2009,1,2/17/2009,2,6,17
nipigon,CAMERON FALLS (AUT),ca,49,0.079166667,2009,2009,1,2/18/2009,2,7,18
nipigon,CAMERON FALLS (AUT),ca,50,0.079166667,2009,2009,1,2/19/2009,2,7,19
